state,year,month,average_temperature
Michigan,1964,9,14.277777777777779
Michigan,1964,10,7.444444444444445
Michigan,1964,11,3.555555555555555
Michigan,1964,12,-5.666666666666667
Michigan,1965,1,-8.222222222222221
Michigan,1965,2,-7.666666666666667
Michigan,1965,3,-4.722222222222222
Michigan,1965,4,4.055555555555554
Michigan,1965,5,14.277777777777779
Michigan,1965,6,16.555555555555557
Michigan,1965,7,18.111111111111107
Michigan,1965,8,17.77777777777778
Michigan,1965,9,14.11111111111111
Michigan,1965,10,8.166666666666668
Michigan,1965,11,2.000000000000001
Michigan,1965,12,-1.4444444444444453
Michigan,1966,1,-9.722222222222221
Michigan,1966,2,-5.777777777777777
Michigan,1966,3,0.6111111111111119
Michigan,1966,4,4.388888888888888
Michigan,1966,5,9.222222222222221
Michigan,1966,6,18.444444444444443
Michigan,1966,7,21.444444444444443
Michigan,1966,8,18.277777777777782
Michigan,1966,9,14.055555555555554
Michigan,1966,10,8.0
Michigan,1966,11,1.5000000000000016
Michigan,1966,12,-4.888888888888889
Michigan,1967,1,-5.444444444444445
Michigan,1967,2,-9.61111111111111
Michigan,1967,3,-1.7777777777777775
Michigan,1967,4,6.111111111111111
Michigan,1967,5,9.166666666666666
Michigan,1967,6,18.555555555555557
Michigan,1967,7,18.666666666666664
Michigan,1967,8,17.11111111111111
Michigan,1967,9,13.944444444444445
Michigan,1967,10,8.166666666666668
Michigan,1967,11,-0.5555555555555556
Michigan,1967,12,-3.555555555555555
Michigan,1968,1,-8.333333333333334
Michigan,1968,2,-8.5
Michigan,1968,3,0.9999999999999984
Michigan,1968,4,7.5
Michigan,1968,5,10.555555555555555
Michigan,1968,6,17.055555555555557
Michigan,1968,7,19.388888888888893
Michigan,1968,8,19.111111111111114
Michigan,1968,9,15.944444444444445
Michigan,1968,10,9.833333333333336
Michigan,1968,11,1.7777777777777795
Michigan,1968,12,-5.277777777777778
Michigan,1969,1,-7.222222222222222
Michigan,1969,2,-5.888888888888889
Michigan,1969,3,-3.0555555555555554
Michigan,1969,4,6.611111111111111
Michigan,1969,5,11.944444444444445
Michigan,1969,6,14.722222222222221
Michigan,1969,7,19.72222222222222
Michigan,1969,8,20.444444444444443
Michigan,1969,9,15.11111111111111
Michigan,1969,10,7.833333333333333
Michigan,1969,11,0.944444444444446
Michigan,1969,12,-5.0
Michigan,1970,1,-10.444444444444445
Michigan,1970,2,-7.833333333333333
Michigan,1970,3,-3.555555555555555
Michigan,1970,4,6.277777777777776
Michigan,1970,5,12.555555555555555
Michigan,1970,6,17.72222222222222
Michigan,1970,7,20.72222222222222
Michigan,1970,8,19.444444444444443
Michigan,1970,9,15.166666666666666
Michigan,1970,10,10.055555555555555
Michigan,1970,11,1.8888888888888882
Michigan,1970,12,-4.777777777777779
Michigan,1971,1,-9.722222222222221
Michigan,1971,2,-6.777777777777778
Michigan,1971,3,-3.444444444444444
Michigan,1971,4,4.833333333333335
Michigan,1971,5,10.88888888888889
Michigan,1971,6,19.444444444444443
Michigan,1971,7,18.61111111111111
Michigan,1971,8,18.000000000000004
Michigan,1971,9,16.38888888888889
Michigan,1971,10,12.666666666666664
Michigan,1971,11,1.722222222222223
Michigan,1971,12,-2.666666666666667
Michigan,1972,1,-8.666666666666666
Michigan,1972,2,-8.38888888888889
Michigan,1972,3,-4.0
Michigan,1972,4,3.3333333333333335
Michigan,1972,5,13.499999999999998
Michigan,1972,6,15.555555555555555
Michigan,1972,7,19.27777777777778
Michigan,1972,8,18.388888888888886
Michigan,1972,9,14.166666666666666
Michigan,1972,10,6.388888888888889
Michigan,1972,11,0.777777777777777
Michigan,1972,12,-5.499999999999999
Michigan,1973,1,-5.055555555555556
Michigan,1973,2,-6.833333333333333
Michigan,1973,3,3.3888888888888897
Michigan,1973,4,6.111111111111111
Michigan,1973,5,10.277777777777779
Michigan,1973,6,18.5
Michigan,1973,7,20.222222222222225
Michigan,1973,8,20.500000000000004
Michigan,1973,9,15.0
Michigan,1973,10,11.38888888888889
Michigan,1973,11,2.2222222222222223
Michigan,1973,12,-4.944444444444444
Michigan,1974,1,-6.777777777777778
Michigan,1974,2,-8.61111111111111
Michigan,1974,3,-1.555555555555556
Michigan,1974,4,6.4444444444444455
Michigan,1974,5,10.277777777777779
Michigan,1974,6,16.333333333333332
Michigan,1974,7,20.500000000000004
Michigan,1974,8,18.77777777777778
Michigan,1974,9,12.5
Michigan,1974,10,7.555555555555555
